idx,num_steps,num_calcs,question_words,difficulty,answer_magnitude,simcon_correct,simcon_sircl_correct,simcon_transition,codi_correct,codi_sircl_correct,codi_transition,simcon_radius_mean,simcon_sircl_radius_mean,simcon_path_length,simcon_sircl_path_length
654,3,3,41,medium (3-4 steps),tiny (≤10),True,True,both_correct,False,True,recovered,11.583312,8.713376,81.17474,61.393936
655,2,2,26,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.143324,7.433811,81.34061,44.83212
656,2,2,39,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.845312,4.5157285,58.09279,24.950253
657,4,4,49,medium (3-4 steps),large (>1K),False,False,both_wrong,False,True,recovered,11.6362,7.6136284,79.990944,56.313988
658,4,4,61,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.194994,9.421945,102.72748,74.62121
659,6,3,41,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.462675,8.241008,66.53417,53.858124
660,8,2,34,very hard (7+ steps),small (11-100),True,False,regressed,True,True,both_correct,11.0052805,7.7570767,83.30975,52.927162
661,5,5,72,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.640425,10.378473,90.53423,79.07686
662,3,3,37,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.911967,9.002473,94.46416,59.008877
663,2,2,33,easy (1-2 steps),medium (101-1K),True,False,regressed,True,False,regressed,12.025307,7.0578504,104.91367,43.70301
664,3,3,41,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.402463,9.226975,101.48172,63.898132
665,3,3,48,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.69254,8.620718,104.06106,55.71581
666,5,5,39,hard (5-6 steps),medium (101-1K),True,False,regressed,False,False,both_wrong,11.929069,8.834676,76.471504,55.70452
667,2,2,35,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.2274475,8.020445,79.42617,50.012314
668,2,2,28,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.227568,7.9292603,72.49849,50.52578
669,3,2,33,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,13.078535,10.470759,95.91923,73.46018
670,2,2,42,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.729344,7.661723,100.66171,46.374084
671,4,4,49,medium (3-4 steps),tiny (≤10),False,True,recovered,False,False,both_wrong,14.44696,10.409006,109.53102,84.48482
672,4,4,68,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,7.3905687,6.769454,44.526497,42.809563
673,5,1,23,hard (5-6 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.62704,6.181066,53.72312,39.15064
674,3,3,29,medium (3-4 steps),small (11-100),False,False,both_wrong,True,True,both_correct,13.8125515,8.794133,109.470566,56.986214
675,5,4,89,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.363426,6.3577256,61.617676,39.245285
676,5,5,37,hard (5-6 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.697757,9.636442,100.460434,81.15681
677,2,2,97,easy (1-2 steps),small (11-100),False,False,both_wrong,True,False,regressed,12.410857,7.6021457,90.65898,50.003746
678,3,3,26,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.58224,8.37102,106.45385,55.356453
679,2,2,18,easy (1-2 steps),medium (101-1K),True,False,regressed,True,False,regressed,14.244299,7.7828555,89.16062,46.83162
680,3,3,42,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.885846,7.8251114,86.45417,51.532112
681,4,4,38,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,9.534475,7.905327,71.32233,56.479237
682,6,1,57,hard (5-6 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.853248,8.118175,95.46031,53.01463
683,3,3,49,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.456236,7.377627,80.29931,45.126247
684,2,2,50,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.250651,8.891713,110.88131,55.97017
685,4,4,39,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.927594,7.3632264,80.79947,45.026726
686,3,3,43,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,16.025486,8.739248,120.32038,58.705982
687,11,5,33,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.542054,7.267472,65.80855,49.984272
688,3,3,54,medium (3-4 steps),small (11-100),False,True,recovered,True,True,both_correct,12.1392975,8.521865,74.63089,56.985188
689,6,4,25,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.70756,7.3706937,57.971844,45.954166
690,6,6,41,hard (5-6 steps),large (>1K),True,False,regressed,True,False,regressed,13.300859,9.0994005,90.48278,61.95982
691,4,4,41,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.35156,7.73355,84.82656,46.359276
